26-03-05 23:47:41.453 - INFO: step:105 time:0.02+3.02 lr:3.0000e-04 loss_avg:1.6641e+00 diff_loss:1.6562e+00 range_l1:8.8719e-02 chamfer:0.0000e+00
26-03-05 23:47:44.820 - INFO: step:106 time:0.01+3.36 lr:3.0000e-04 loss_avg:1.7969e+00 diff_loss:1.7891e+00 range_l1:1.0779e-01 chamfer:0.0000e+00
26-03-05 23:47:48.436 - INFO: step:107 time:0.02+3.59 lr:3.0000e-04 loss_avg:1.6562e+00 diff_loss:1.6484e+00 range_l1:8.0964e-02 chamfer:0.0000e+00
26-03-05 23:47:52.139 - INFO: step:108 time:0.01+3.69 lr:3.0000e-04 loss_avg:2.4531e+00 diff_loss:2.4375e+00 range_l1:1.7694e-01 chamfer:0.0000e+00
26-03-05 23:47:55.342 - INFO: step:109 time:0.01+3.19 lr:3.0000e-04 loss_avg:1.8281e+00 diff_loss:1.8203e+00 range_l1:9.9221e-02 chamfer:0.0000e+00
26-03-05 23:47:58.687 - INFO: step:110 time:0.03+3.31 lr:3.0000e-04 loss_avg:1.6406e+00 diff_loss:1.6328e+00 range_l1:8.3266e-02 chamfer:0.0000e+00
26-03-05 23:48:16.145 - INFO: step:111 time:0.01+17.45 lr:3.0000e-04 loss_avg:1.8047e+00 diff_loss:1.7969e+00 range_l1:7.7208e-02 chamfer:0.0000e+00
26-03-05 23:48:19.352 - INFO: step:112 time:0.01+3.20 lr:3.0000e-04 loss_avg:1.7422e+00 diff_loss:1.7344e+00 range_l1:8.9212e-02 chamfer:0.0000e+00
26-03-05 23:48:22.318 - INFO: step:113 time:0.01+2.96 lr:3.0000e-04 loss_avg:1.9453e+00 diff_loss:1.9297e+00 range_l1:1.3360e-01 chamfer:0.0000e+00
26-03-05 23:48:25.827 - INFO: step:114 time:0.01+3.50 lr:3.0000e-04 loss_avg:1.9141e+00 diff_loss:1.9062e+00 range_l1:1.1049e-01 chamfer:0.0000e+00
26-03-05 23:48:29.377 - INFO: step:115 time:0.01+3.54 lr:3.0000e-04 loss_avg:1.8750e+00 diff_loss:1.8672e+00 range_l1:1.0947e-01 chamfer:0.0000e+00
26-03-05 23:48:32.584 - INFO: step:116 time:0.01+3.20 lr:3.0000e-04 loss_avg:1.6875e+00 diff_loss:1.6797e+00 range_l1:9.8285e-02 chamfer:0.0000e+00
26-03-05 23:48:35.776 - INFO: step:117 time:0.02+3.17 lr:3.0000e-04 loss_avg:1.7031e+00 diff_loss:1.6953e+00 range_l1:1.0098e-01 chamfer:0.0000e+00
26-03-05 23:48:39.199 - INFO: step:118 time:0.01+3.42 lr:3.0000e-04 loss_avg:1.9531e+00 diff_loss:1.9375e+00 range_l1:1.3402e-01 chamfer:0.0000e+00
26-03-05 23:48:42.645 - INFO: step:119 time:0.01+3.44 lr:3.0000e-04 loss_avg:1.7812e+00 diff_loss:1.7734e+00 range_l1:9.0453e-02 chamfer:0.0000e+00
26-03-05 23:48:45.905 - INFO: step:120 time:0.01+3.25 lr:3.0000e-04 loss_avg:1.7031e+00 diff_loss:1.6953e+00 range_l1:9.8031e-02 chamfer:0.0000e+00
26-03-05 23:49:02.532 - INFO: step:121 time:0.02+16.61 lr:3.0000e-04 loss_avg:1.7891e+00 diff_loss:1.7812e+00 range_l1:8.5907e-02 chamfer:0.0000e+00
26-03-05 23:49:05.996 - INFO: step:122 time:0.02+3.45 lr:3.0000e-04 loss_avg:1.8516e+00 diff_loss:1.8438e+00 range_l1:9.8932e-02 chamfer:0.0000e+00
26-03-05 23:49:09.467 - INFO: step:123 time:0.01+3.46 lr:3.0000e-04 loss_avg:1.7109e+00 diff_loss:1.7031e+00 range_l1:8.5451e-02 chamfer:0.0000e+00
26-03-05 23:49:12.824 - INFO: step:124 time:0.01+3.35 lr:3.0000e-04 loss_avg:1.7656e+00 diff_loss:1.7578e+00 range_l1:8.3785e-02 chamfer:0.0000e+00
26-03-05 23:49:15.932 - INFO: step:125 time:0.01+3.10 lr:3.0000e-04 loss_avg:1.7031e+00 diff_loss:1.6953e+00 range_l1:1.0754e-01 chamfer:0.0000e+00
26-03-05 23:49:19.496 - INFO: step:126 time:0.01+3.56 lr:3.0000e-04 loss_avg:1.7734e+00 diff_loss:1.7656e+00 range_l1:1.0470e-01 chamfer:0.0000e+00
26-03-05 23:49:22.958 - INFO: step:127 time:0.01+3.45 lr:3.0000e-04 loss_avg:1.6641e+00 diff_loss:1.6562e+00 range_l1:1.0059e-01 chamfer:0.0000e+00
26-03-05 23:49:26.084 - INFO: step:128 time:0.01+3.12 lr:3.0000e-04 loss_avg:1.6172e+00 diff_loss:1.6094e+00 range_l1:8.1815e-02 chamfer:0.0000e+00
26-03-05 23:49:29.300 - INFO: step:129 time:0.01+3.21 lr:3.0000e-04 loss_avg:1.7031e+00 diff_loss:1.6953e+00 range_l1:1.0879e-01 chamfer:0.0000e+00
26-03-05 23:49:33.009 - INFO: step:130 time:0.01+3.70 lr:3.0000e-04 loss_avg:1.6094e+00 diff_loss:1.6016e+00 range_l1:9.3785e-02 chamfer:0.0000e+00
26-03-05 23:49:48.366 - INFO: step:131 time:0.01+15.35 lr:3.0000e-04 loss_avg:1.5234e+00 diff_loss:1.5156e+00 range_l1:6.2944e-02 chamfer:0.0000e+00
26-03-05 23:49:51.540 - INFO: step:132 time:0.01+3.16 lr:3.0000e-04 loss_avg:1.8906e+00 diff_loss:1.8828e+00 range_l1:1.1371e-01 chamfer:0.0000e+00
26-03-05 23:49:54.979 - INFO: step:133 time:0.01+3.43 lr:3.0000e-04 loss_avg:1.6484e+00 diff_loss:1.6406e+00 range_l1:9.0928e-02 chamfer:0.0000e+00
26-03-05 23:49:58.266 - INFO: step:134 time:0.01+3.28 lr:3.0000e-04 loss_avg:1.7344e+00 diff_loss:1.7266e+00 range_l1:9.3318e-02 chamfer:0.0000e+00
26-03-05 23:50:01.578 - INFO: step:135 time:0.02+3.29 lr:3.0000e-04 loss_avg:1.7578e+00 diff_loss:1.7500e+00 range_l1:1.0940e-01 chamfer:0.0000e+00
26-03-05 23:50:04.922 - INFO: step:136 time:0.02+3.33 lr:3.0000e-04 loss_avg:1.7891e+00 diff_loss:1.7812e+00 range_l1:8.8804e-02 chamfer:0.0000e+00
26-03-05 23:50:08.272 - INFO: step:137 time:0.01+3.34 lr:3.0000e-04 loss_avg:1.8281e+00 diff_loss:1.8203e+00 range_l1:1.0374e-01 chamfer:0.0000e+00
26-03-05 23:50:11.543 - INFO: step:138 time:0.01+3.26 lr:3.0000e-04 loss_avg:1.8047e+00 diff_loss:1.7969e+00 range_l1:1.0262e-01 chamfer:0.0000e+00
26-03-05 23:50:14.732 - INFO: step:139 time:0.03+3.16 lr:3.0000e-04 loss_avg:1.7500e+00 diff_loss:1.7422e+00 range_l1:1.0679e-01 chamfer:0.0000e+00
26-03-05 23:50:17.969 - INFO: step:140 time:0.01+3.23 lr:3.0000e-04 loss_avg:1.7578e+00 diff_loss:1.7500e+00 range_l1:1.1383e-01 chamfer:0.0000e+00
26-03-05 23:50:33.600 - INFO: step:141 time:0.01+15.62 lr:3.0000e-04 loss_avg:1.5859e+00 diff_loss:1.5781e+00 range_l1:7.1296e-02 chamfer:0.0000e+00
26-03-05 23:50:36.923 - INFO: step:142 time:0.01+3.31 lr:3.0000e-04 loss_avg:1.6875e+00 diff_loss:1.6719e+00 range_l1:1.2284e-01 chamfer:0.0000e+00
